Image,Points,Mean_Top_Error,Mean_Bottom_Error,Mean_Overall_Error,Max_Top_Error,Max_Bottom_Error
1104337b-e9a9-4e93-8867-a8bff7f3a7da.png,42,46.219004710892605,21.593860158351937,33.90643243462226,113.92838593520253,110.68238634564435
1277fbd6-8d99-4b78-a299-e460fc1a4c7d.png,14,25.428241268566303,29.67917423313154,27.553707750848925,108.96146016841172,84.4818561340337
1300d821-e55a-4bc8-bd56-02eaadea6f5d.png,14,17.114752514968732,16.037106599089114,16.575929557028925,75.9665608302945,54.52861349404844
133d7f2a-b3e9-4a67-bb13-a7b0e4d16c64.png,58,39.16790958299793,45.73702584851349,42.45246771575571,132.1728977474845,118.49963896358764
135b9151-f0dc-43d7-bcb9-cbebcbe12ef2.png,52,41.25739071378749,27.75237111060093,34.5048809121942,134.5026776174601,109.62056999223617
13aa582d-2671-4200-917a-460451e9e213.png,10,47.59244468103243,63.66667952788972,55.62956210446107,178.78550626546348,141.1792592175815
13d15089-7c08-400f-b4c3-edced671c628.png,16,42.04803557515341,35.86787298993655,38.95795428254498,122.11526250193816,100.6785717199736
13dfb3c2-fc71-4207-9373-d7d7d3520902.png,15,22.126131529030697,23.35982589360138,22.742978711316034,70.26917481222205,76.12966422115352
13f6ec78-cff4-4d09-86aa-88734f8906a2.png,13,48.030607633742015,40.83257214432724,44.43158988903462,130.96568514457778,119.58271533759569
14bc1d99-6d3b-4109-ac20-f324eac1fa30.png,15,7.60990483046368,10.378032667744293,8.993968749103987,31.853719818543283,62.671590104913264
14c05735-0bcc-412a-a65d-7ab212854dab.png,24,27.92499981242878,28.755455113678213,28.3402274630535,110.21183226107075,90.15817681399068
159ac8e6-af9b-4f66-a950-64923b0dfb8f.png,7,7.7374605613140455,7.301481337196071,7.519470949255058,24.228204136209,14.257645501723353
15aa1998-413d-4a85-8dde-aa86bd22c316.png,9,74.5350388375295,43.0537112257002,58.79437503161484,204.74828593883478,112.32998441912866
16181107-18c5-46e1-aa91-04350641aec5.png,7,32.915567076226125,8.520288154434104,20.717927615330115,114.22012903271013,20.065803206850944
166094ac-1310-45d6-9e5a-67fdf0cb52d3.png,15,34.63114738612909,21.26309445997903,27.94712092305406,86.8011333811067,54.70882195365181
168066f8-a345-4460-9fd9-b2671476587d.png,19,21.595838843302623,52.630924629178196,37.11338173624042,121.89767647490027,123.48536880352373
16909447-7d6f-4708-90cf-1a0a1aa1a531.png,13,20.04410758857055,20.28458920973437,20.16434839915246,55.06726766798991,106.73669229816875
1692cd4c-5b79-4491-8568-5f0fda7ed663.png,16,21.606982298453392,15.12608659133971,18.36653444489655,150.2475415467091,55.7524584532909
16bd7afd-7b4b-4269-aae9-86ef1e5f0045.png,21,20.534204859884845,17.832292509430417,19.183248684657634,130.60391117482425,91.04130107826998
16be86ca-4f60-4a22-ae83-662fdabf2eb2.png,8,21.163664570277753,44.59959517574165,32.8816298730097,58.25297598267514,86.11093922093767
16cc262e-bf79-438c-bd08-25ca419c4010.png,17,13.206549212674842,23.515514614809554,18.3610319137422,106.92440659888462,85.56569714569855
17285fdc-2599-4143-b733-3fe272a8513c.png,15,23.689630198257376,29.373960736077965,26.531795467167676,79.57998007216554,124.80923829037764
1743cae0-6572-4274-89e7-7d148cb5c889.png,13,45.799816839151006,38.05118649793461,41.92550166854281,114.74513998489307,103.88193833545532
17ec4c04-6b05-475c-8983-f120f2f2a9c2.png,5,35.52380209972193,45.14306803535327,40.33343506753759,105.14020208172326,91.7735171923353
181ccfdf-1754-4a60-bb65-58643d658b86.png,27,17.48923783447474,32.76452833728264,25.126883085878696,100.30533182144643,125.81830403243063
183b9f22-ed0c-42a6-9d5c-c4d1107aaf28.png,9,53.21692187722734,41.93248801539719,47.574704946312266,112.64429345662103,95.02323774714876
1961ca4a-f4a9-4aa2-8e56-15820a786043.png,6,34.93975892524386,31.958866197175116,33.44931256120949,83.96270423254674,61.11588082021996
1a2158d8-9b3d-4224-bb05-4728337df591.png,11,35.53973137298089,20.773631047016774,28.156681209998837,117.56880722705688,73.88220509437843
1abf2428-0c18-42ca-a937-63855c946639.png,17,40.31053274762059,42.75716816920169,41.533850458411145,150.73487581467487,145.26512418532513
1b6c93df-1a21-48e8-ae5f-aac1a48f68fe.png,14,30.723812679819368,74.6631091630921,52.693460921455724,79.85936810566125,126.51239211450343
1b80e5b6-05c6-420b-a2b2-1f168e91215f.png,4,182.03185989761442,123.31244175181553,152.67215082471498,290.50859064844235,236.65503728584918
1c165d78-c1d0-4030-ab0a-b445c5c793f9.png,14,25.823753646045223,16.829880189443525,21.32681691774437,123.59179391130402,65.09165855129146
1d1e66ae-03c5-4baa-9437-7ab39b77f53a.png,10,20.00945590632704,66.70725814520986,43.35835702576845,72.81187189166312,148.6665921280354
1daa5553-3d88-488c-a97b-aa872627cecf.png,44,18.437654973677898,22.93072093459264,20.684187954135265,139.24533997479625,108.59688624899388
1e283a4c-0d55-41ef-a7c4-2ec8861e72cc.png,11,15.214432156675043,4.950051519082476,10.08224183787876,50.92117360539851,21.283453820664676
1f34491f-b78e-4850-baf8-b1424463b271.png,3,15.63945890559261,86.65157076338302,51.14551483448781,44.03202406980779,148.3543718824494
1f806b9b-9a84-4788-b2ed-49ce14cfda45.png,13,12.907794186416059,9.211428635407437,11.059611410911746,48.26832084484607,21.52281990146139
1f9bb8ba-8aca-4ea8-8243-ac7c8672ed52.png,17,15.99190683520881,16.266878982215616,16.129392908712216,88.5195757871387,89.95619401768352
1ff662b1-7dd2-40bb-8c03-7adccb8141b6.png,13,43.27635147185784,23.80934718038615,33.542849326122,141.4956297926044,100.87033121970353
1ffcf515-27f0-4f6e-8f71-e065938de706.png,14,31.7911971717724,31.64001269927559,31.715604935523995,124.12171935096285,148.4459256415754
20434aa0-9948-4e7c-9ebd-93340e0adfe6.png,6,24.184064658215274,40.42688212413207,32.30547339117367,58.20277945397828,86.42322611576662
20e16a0b-8430-4680-97ab-37bc0735fe49.png,7,12.593250937696668,21.790678443269705,17.191964690483186,46.01906368711337,56.8694951829948
2117be10-61b7-44a2-90ab-c2dec186236d.png,7,34.79889062967969,35.92945385831108,35.364172243995384,68.92204796593933,70.12532107568319
21aa4d99-cd6b-403c-a0ea-a54ad7b50323.png,6,44.054428141709025,24.922561870039743,34.48849500587438,118.81901492522573,66.46742194930314
21dd9ad0-dfd7-4998-92ef-b4283c004a8a.png,3,29.30881511850613,44.86808457089244,37.088449844699284,75.12086093380617,110.91346513156338
22a21847-751e-4f7d-8730-160c35e6a97f.png,10,21.085966047477005,20.168397021506895,20.62718153449195,90.95944955774758,77.1227835943682
23b19147-40cf-4752-8fd4-138728e10d1c.png,51,35.136092558516715,34.71083961448764,34.92346608650218,133.5003983701486,123.83771942240492
244b270d-4962-4926-8a8b-db8455ae167f.png,5,34.28196488918047,66.01498562836096,50.148475258770716,58.40390780868415,149.21238893226416
24638625-9052-4b82-af84-36dd7d1e80f3.png,11,30.253143525087197,92.29921391793026,61.27617872150873,142.52542288662093,132.26750929671135
24fe9c69-f00e-419c-ae77-d3b507728bff.png,9,69.49231010259636,23.64184095984265,46.5670755312195,225.320297293899,71.23594471482875
253eb24c-2fe4-4ed8-94d8-b63c971bf931.png,50,41.82288948530628,59.30424857808496,50.56356903169562,137.44675258944142,140.9272241116663
25ab121e-c515-46d0-ae4e-3b3ed1996204.png,52,50.84878835468357,39.58659768632741,45.217693020505486,131.97917991288966,127.97809500358665
25ad0244-4e7b-4061-bafa-1cc19791d71a.png,33,14.525533955777652,20.23843696480526,17.381985460291457,73.97523764823563,120.8234407170776
2604a7d6-5bb1-4ddf-9345-87d351c7bcde.png,10,21.000981904581845,26.67119189466022,23.83608689962103,56.9330547547476,55.90998622212061
2684f8de-12d1-4918-9480-8b09ba395530.png,19,17.726530701177023,28.46272659966804,23.094628650422532,101.38310940580905,121.9468937725079
26a44c0c-46a4-408a-b05f-4808d905192e.png,5,49.00704360016516,29.221541886488534,39.11429274332685,178.15213159103007,81.3285326349419
26f8bce5-5588-400a-8c00-d44de8ce04f8.png,7,27.00988506593501,24.02143031205284,25.515657688993922,150.0516762898189,148.9483237101811
275caea1-5a30-44ac-bce3-4fde2450673b.png,11,30.219236397928636,32.10603504443909,31.16263572118386,92.21892353150025,73.94542664312412
27b1662a-5cb2-4c4d-bde7-76b0fb34f267.png,25,11.876453538424935,13.959521785701734,12.917987662063332,63.55054182152594,75.00790543863809
27e0523d-4b10-4641-a464-fb06a54b58ef.png,10,42.32760429021023,25.306280312163477,33.81694230118685,139.86031014872367,63.9869109906964
293d3444-2939-4035-8706-3ede7359b29a.png,41,38.144196148030744,31.70444257959432,34.924319363812536,141.68421692827314,113.50813625693803
29603135-867c-4498-b17b-139df71bfd16.png,27,17.42374231198858,25.042225379518193,21.23298384575339,114.16937835152953,123.90929568971467
29a7587e-1f92-449e-824b-27e0d8e7f89f.png,14,17.57580404532153,19.678244301700065,18.627024173510797,109.108749553071,110.27669042055538
2baa3414-7cc3-47ce-87bb-8ee1fa53c2ad.png,40,50.50900392350215,34.18196577414128,42.34548484882171,142.6746029707088,115.92878710580914
2bb581ae-6746-4491-b500-25a9e25932f7.png,13,39.25518749668791,33.872547999411616,36.56386774804976,95.03226233137832,148.96773766862168
2bde2c05-7cbd-415a-9c44-399c23e31fba.png,9,31.341093219176155,42.10461301166165,36.7228531154189,89.83137340886697,124.2090374262375
2c9e7c8d-50ed-4b56-a301-1e35f94ec235.png,7,10.803305010000615,16.565586326750065,13.684445668375341,34.0031653514103,87.42513103441422
2c9f3116-4827-4947-aeba-f4b0f0a53be9.png,23,42.58823688383462,18.26153516790456,30.42488602586959,127.34848618057663,60.63098272577565
2ce71623-d234-4630-b292-8c70ebe76b15.png,7,32.996656031534194,46.61794886813873,39.80730244983646,98.38487192712864,107.15332222937263
2d58ed1f-ed8d-4a53-b37f-658813b48418.png,20,29.54410413293298,32.945802596090076,31.24495336451152,121.63156127706429,86.03360312328164
2d9be1a9-e324-47d8-8b50-f0b89ed210a9.png,19,37.19914630920546,26.61601822482227,31.907582267013865,109.47101252904088,131.363337165556
2dd3653a-eb33-448f-8a2d-c0569a54fd18.png,3,29.75968763499634,16.448696388512257,23.104192011754296,55.186557597577576,35.74016487124385
2e93e745-272e-4d0f-9b38-6c195f2fe8d7.png,35,37.342536816899575,42.787714427547094,40.065125622223334,124.63655721835227,140.24052117347583
2ea31683-6d14-4e6b-a99b-8fdc5ab098b6.png,40,31.18383238117722,33.42408636400326,32.30395937259024,124.31151835158721,132.49615021537903
2f427835-af22-41dc-9048-cf7fd17fd21a.png,15,24.11016191284052,15.183565338237416,19.64686362553897,141.7199660558449,59.945271814925974
2f5bac5b-be79-4073-867f-5111c5ef5012.png,4,14.453926335609822,32.326609619849435,23.39026797772963,27.607845898845994,46.5571547972977
2f83167b-dbb0-4ee3-9d74-3d4f449dfbe3.png,9,4.31119042253976,2.9525229735021252,3.631856698020943,6.84053717587409,4.877283404302716
30177c07-5aa5-4af6-8d9c-8706f5223845.png,10,23.98047442658116,25.10626108484323,24.543367755712193,91.24204940374301,60.834171872138995
31d6579e-2475-4e93-9880-c7cfd47d22a9.png,54,51.16754685545579,40.65530450843841,45.9114256819471,139.6152838528515,125.11447814135653
327b265b-8427-4a95-80ef-e60aac9d7324.png,15,16.311485103564994,15.768311423376764,16.039898263470878,61.037104446523585,95.69070220390307
3297b37e-606c-401a-9261-f72104a212eb.png,7,30.947840836647952,77.40064782092882,54.17424432878839,94.34579488768054,116.2791965575613
33f48f6e-9b0e-4323-a9b6-eb33834e3a80.png,10,20.302079802195276,16.654075560914354,18.47807768155482,75.65468793888772,64.85953578052158
34f8271b-63a4-4405-a7e0-d3cf7a537a3f.png,5,23.579618258080636,5.63602117725984,14.607819717670239,45.44338475408529,7.446245355370877
35078ae3-47d9-4d3e-bdbe-111142312a70.png,16,24.69615005371799,29.42546680747048,27.060808430594236,115.13639889322349,99.4491961500328
351675b8-6741-40c1-8921-6ae538913dc2.png,23,28.441118145758445,14.33764250440725,21.389380325082847,118.5407234495849,117.1978957942543
35549b85-b080-4825-8f77-d71fde4e8584.png,23,39.05326586566943,36.078964206577915,37.566115036123676,117.71170085587099,129.40784601046607
36a28619-3b14-4e4b-bcf5-c5154f7259b7.png,37,30.492336678636548,42.271343198066056,36.3818399383513,128.28012873193853,142.7402998876816
370dd5d7-cc73-4261-8d00-e0e08ad53947.png,17,22.600968940970336,12.6281527064004,17.614560823685366,71.0817769507172,116.25933495111303
372cd099-bb7d-4929-bb19-86c5f1b40e54.png,9,14.855902659853278,12.66476102676758,13.76033184331043,105.86352418098306,62.27584108938163
37af4e3d-34a4-4fa1-bd01-e42c715068a7.png,17,43.18633620294265,34.28345219711827,38.73489420003046,127.68132601476839,117.3050273723261
38c0f41c-a2f4-4ca6-9954-ad180cb36092.png,17,23.447635940298575,24.81640416256358,24.132020051431073,73.65845132486768,110.24591701235181
38d7fdc6-a3b1-430f-96e8-b2f2341bb1eb.png,8,35.147019448653545,12.012301509058851,23.579660478856198,152.76920667505942,50.124895544855775
38d99a8a-1712-4bce-9dc5-2697ca8cedea.png,6,103.79976459073474,74.973345697055,89.38655514389485,221.73931743745078,110.70242746158101
38e9aafc-046b-4dc3-93db-39f1958f14e2.png,26,30.145074692677973,21.94002853167336,26.042551612175664,130.22228803603167,106.9906248065796
38f83cef-e0ca-4d6e-aa38-b6604ba59dbd.png,14,25.651446469361606,92.05670592085895,58.854076195110274,81.26945588784491,148.38415500481108
38fdd6bc-90a6-4f80-ae40-a15fbe47223a.png,7,11.657863630744126,2.661999247990045,7.159931439367085,56.41263987145123,9.943599406967778
396afee6-7616-46a1-8aef-300aaaf10e50.png,21,25.36102712982989,24.66347564623124,25.012251388030563,132.84977441732815,111.08343421500345
39c46c14-7d7e-4e82-8e5b-188500e564d2.png,9,58.72511494948016,76.50199640387656,67.61355567667835,150.9691215949647,148.67078248579924
39fd22fd-432f-495a-a2ce-fa040b9733eb.png,23,7.438587414590598,9.619743918529613,8.529165666560106,44.96909128632376,104.04432128460599
3a35f66e-8059-40a2-acf1-a67b05ece4b7.png,26,15.567506914433107,13.205613498377147,14.386560206405123,68.63507314159745,86.36492685840255
3a460833-527d-41b6-8052-a6c028158067.png,13,29.718639565058943,15.8256388439564,22.772139204507674,84.56930257042268,52.04032366782582
3a8a92db-ab91-4725-90ca-4b2ab2d1930e.png,7,19.381234367848226,64.27274856199126,41.82699146491974,52.610921139751326,122.59032745171464
3ac53e45-845c-4a17-9195-5a9a3d43b447.png,12,30.61996979357473,15.737409181687761,23.17868948763125,124.68364704544172,83.18839668104008
3b3fabf5-7dca-4015-921e-ca008190a723.png,15,28.377850160161476,26.193218151616463,27.285534155888968,83.73445723736916,101.27277614888112
3c500737-1b22-4340-a86a-c93c046e85a6.png,13,16.97155852114323,26.81384665839553,21.89270258976938,105.06262897233572,76.00348187054468
3c828d16-df4a-4840-8202-f164c168612e.png,5,54.34676232913459,48.30030326665597,51.32353279789528,105.46805784834595,99.80986260368257
3d03bde4-a3a0-49cb-be03-62bf8b4aaf7a.png,14,13.498462743567075,11.261842619953844,12.38015268176046,49.23667905847435,83.21710025256863
3ddc6ac7-ff99-404f-a492-c3db9a79adb3.png,15,15.761421592781543,22.323398792745184,19.042410192763366,81.47173521261993,81.79501178080989
3e51fe6c-b7a5-4e9c-9047-48b26e776a88.png,18,12.049813623574972,27.090606621295144,19.570210122435057,60.41521708724861,85.42116884469671
3eb5e9f2-469d-4729-8aef-0fda87fc113d.png,17,29.479219353426327,39.49639647592291,34.48780791467462,123.4187828844648,127.40077566741968
3edbf724-34da-45a7-872e-d35adb7daa0d.png,24,37.78528741240444,29.583090825443296,33.684189118923875,127.15012364983224,100.13095001452814
405d0cf2-273b-461d-b0cb-65788ba170d0.png,36,25.935086425529093,18.43975030678943,22.18741836615926,98.21736152441724,79.19078072193994
40f38506-647a-402c-96f2-0a762edc1f32.png,11,15.16135637183364,82.76420150248985,48.962778937161744,96.3381586757713,148.37588813769355
42561a69-3ded-4480-8bb8-be6613ea6f00.png,36,31.825343140091718,32.8362909757217,32.330817057906714,117.5599081363741,148.83625912490032
426d8de9-2f3f-4c7f-b83a-d05105f58bea.png,12,21.58013937245862,19.632178620340937,20.60615899639978,110.94513877661507,78.68701221996474
42766612-0ae5-46b3-985e-029b4c64ea70.png,36,24.549273310345065,38.14489762178218,31.347085466063625,102.03006388747156,119.06633323060908
42ab2a31-7cb7-47da-86ab-d7a7d9a8709e.png,13,26.568094352115352,11.732594125929062,19.15034423902221,122.55399764328672,57.35972500429551
42da16a1-b6b9-45aa-8816-a5d0349a9d06.png,43,54.504225936947606,50.57635375452511,52.54028984573635,124.51243725217194,134.11949401471566
435de5b7-8955-4ab8-b72a-8f8f1ef189c1.png,5,15.695417893355643,15.702230345001155,15.698824119178397,21.321974741083977,38.52276639871556
43e178af-dd05-4dc4-b932-772364e76c13.png,9,9.541728967965454,17.73807858749826,13.639903777731856,32.00805216715537,116.11325508506064
444defe6-402b-4a35-91ac-4e2ceb4bed2a.png,13,24.542765247063407,6.502533184034012,15.52264921554871,106.63793452316298,29.15409375293092
450c10f4-c702-4a34-8a8a-cde9a4815124.png,6,29.630644310595997,22.49665851273569,26.06365141166584,140.0966159765118,75.94332502282998
45936dd7-1920-4247-a7f5-febb97d7a95d.png,8,4.46480169835856,4.124548793210405,4.294675245784482,8.55092946454721,5.872398582363246
459b3e93-a5ab-4c70-89b8-7db4e252c94b.png,14,47.679678902008085,38.374019684268895,43.026849293138476,125.14197134895008,108.2397137239127
45aa2355-6cd2-490c-a741-d6ac4b96d9a0.png,7,38.395370595852064,8.053099478219034,23.224235037035548,126.5203386247739,27.849440425954953
4604d778-aee5-457f-9386-9a648c095349.png,13,37.94418983339879,48.09574803763012,43.01996893551446,91.74803862686701,150.6012873182304
468b4da2-b564-4f45-a16e-43797925e3bc.png,18,16.378537418105658,37.637688065885115,27.008112741995387,84.34381811939909,133.62102320447752
46d1435d-5aff-4b11-b669-ac206902762d.png,11,87.2301158864441,19.68724571028695,53.45868079836552,243.70026875158646,67.66800835685086
49185fcd-8634-4fbb-b755-7857fd1221e7.png,7,5.797556098133819,88.215288260133,47.0064221791334,6.2486823850989595,148.78918813333343
49349659-b797-4d93-a728-c3090c0e70c9.png,7,13.19283608163441,3.6280434780904653,8.410439779862438,67.72059653537133,11.190455828244609
494d92ad-9dd8-4c70-a0e4-30660cfa9695.png,12,17.743011034669376,72.2157515537617,44.97938129421555,138.2115143527942,148.39039973901401
49631417-8a70-4349-a263-25e501cb6b98.png,25,9.616220094200703,30.32649555020636,19.97135782220353,32.756995125641396,107.3852195947587
498e7684-3b76-4caf-8f4e-128283ba1606.png,17,36.00302353127115,25.391267022837837,30.697145277054492,122.28478293367283,99.82619866369149
49bd1347-6ddb-4340-9219-b82d3927e8fd.png,49,40.27792832971963,31.543359820185874,35.91064407495274,143.69018159260185,121.11820662465877
49e2e849-dc40-4990-a207-9c742ce56a74.png,13,18.70486361006619,51.39625451540573,35.05055906273596,128.67483764329864,148.6340801090942
49f42f5e-a0af-4bac-bd5d-bedf303bf0ef.png,22,61.801848932196044,36.57816054211945,49.19000473715776,150.22329823641587,132.56369784893036
4a1ada82-d8b1-4a0d-be0f-09bd046e5c6c.png,17,35.822804230914514,39.87863761490592,37.85072092291021,110.51511889760172,107.0125960709683
4a76dbd8-17fd-4aac-ac0d-e9f6b88f8948.png,19,22.829326746046576,40.755402314532574,31.792364530289575,131.64581351813007,129.7751426047102
4b0bf94b-bf5c-463d-b895-624a751d823f.png,13,23.234952036147362,64.96674422640301,44.100848131275185,124.05724184093629,148.7363890178559
4b52f55f-6c09-4338-90e8-4a6a1d6c398d.png,15,26.27022178739913,71.05755842581935,48.66389010660925,66.98167262253446,120.23082228690598
4b7339c5-b469-4253-98c5-1bfe75f432ad.png,20,36.23463608329989,47.09142417809693,41.66303013069841,87.21726685258773,114.33270261427197
4bc9a172-193e-4abc-a3e4-a95b6af93c10.png,25,25.08685506071262,29.62058895543448,27.35372200807355,122.13539590672201,99.55106530755057
4bd93536-e128-4d6a-801d-79e1e7eb1c67.png,8,34.54241222555889,35.32374643497408,34.93307933026649,143.62085995165558,98.69686369831715
4c223950-0128-429d-a341-2f74edf9200c.png,11,48.70916913038236,39.28957290362632,43.999371017004336,140.62505024602052,121.99717720518174
4cf34a34-a920-41e1-868c-3a3a21791fba.png,4,19.86928762644959,94.57035034740473,57.21981898692716,58.690594422499885,148.30940557750012
4d0db76d-8171-42a2-b217-2a2a2e4b4601.png,14,33.24665731926306,43.97939904678886,38.61302818302596,99.61433084046939,109.53963482497326
4d375f3f-df4a-42de-8f09-1c3dfcdf48aa.png,44,61.768820556624284,45.758593503755115,53.76370703018969,150.34439933548316,140.92689727323773
4d5ca539-d286-48bb-a488-548063bef606.png,9,25.625494378504992,59.137599886724615,42.3815471326148,91.5898616840621,148.90303794307192
4e080de6-81e7-4082-b9ed-fc4062851e40.png,13,12.363150544772749,20.131845157600974,16.24749785118686,60.86215340355034,67.41857313754733
4e27b0a6-2df0-4031-b131-85c625aeec9a.png,14,35.55779654322064,19.78333681827243,27.670566680746536,106.98868793948645,81.72372843264554
4e46eb17-1f05-4dcb-b32c-e47dbf07c6f6.png,23,37.36617378431732,36.50775068059109,36.936962232454206,165.07672497575436,70.05567581072125
4e4a816b-a141-4612-ae2e-ec37a4c189d6.png,6,21.111960094778883,17.94827134450313,19.530115719641007,51.188395738716224,74.81160426128378
4e97c235-5a3a-4e40-9372-e0448a5cc5d6.png,28,41.3746764681675,32.659335737348144,37.017006102757826,132.7569969253987,104.95247804726455
4f2d8f64-dfd6-441a-ac09-05a3a7a17ae2.png,11,34.26153957706663,33.766785008478536,34.01416229277259,125.23957461315021,89.98921006056807
4f40cb7c-b387-4b03-8f15-27576d616dee.png,6,10.064336003455713,9.126695634624204,9.595515819039958,10.226916012244118,9.430620546202931
